,holiday,workingday,temp,hum,windspeed,cnt,season_2,season_3,season_4,MISTY,RAIN,days_since_2011
355,0,1,11.896651000000002,75.75,3.1674249999999997,3068,0,0,0,1,0,355
356,0,1,9.546650999999997,68.625,18.374482,2209,0,0,0,0,0,356
357,0,0,6.217499999999999,54.25,12.750368,1011,0,0,0,0,0,357
358,0,0,4.914801000000001,68.13040000000001,10.391097,754,0,0,0,0,0,358
359,1,0,7.121732999999999,50.6957,16.044155,1317,0,0,0,0,0,359
360,0,1,7.275,76.25,12.62615,1162,0,0,0,1,0,360
361,0,1,6.05911,50.39130000000001,19.695387,2302,0,0,0,0,0,361
362,0,1,3.6716510000000007,57.4167,8.000604,2423,0,0,0,0,0,362
363,0,1,6.648349000000001,63.6667,9.000578999999998,2999,0,0,0,0,0,363
364,0,0,11.27,61.583299999999994,14.750318,2485,0,0,0,0,0,364
365,0,0,9.39,69.25,12.875189,2294,0,0,0,0,0,365
366,1,0,4.833020999999999,38.130399999999995,22.087555,1951,0,0,0,0,0,366
367,0,1,-0.9500000000000002,44.125,24.499957000000002,2236,0,0,0,0,0,367
368,0,1,-2.9475,41.4583,12.3749,2368,0,0,0,1,0,368
369,0,1,4.494150999999999,52.416700000000006,8.709128999999999,3272,0,0,0,0,0,369
370,0,1,7.705848999999999,54.2083,11.249836,4098,0,0,0,0,0,370
371,0,0,10.486650999999998,53.1667,11.708786,4521,0,0,0,0,0,371
372,0,0,7.862500000000001,46.5,12.833314000000001,3425,0,0,0,0,0,372
373,0,1,2.5358490000000007,70.1667,6.6263000000000005,2376,0,0,0,1,0,373
374,0,1,6.508712000000001,64.65220000000001,12.565984,3598,0,0,0,0,0,374
375,0,1,4.885849,84.75,8.791807,2177,0,0,0,1,0,375
376,0,1,9.9775,80.2917,12.124789000000002,4097,0,0,0,1,0,376
377,0,1,4.885849,50.74999999999999,25.333236,3214,0,0,0,0,0,377
378,0,0,0.4599999999999991,45.75,12.541260999999999,2493,0,0,0,0,0,378
379,0,0,-0.16665099999999988,41.9167,16.834286,2311,0,0,0,0,0,379
380,1,0,0.9299999999999997,52.25,15.500986,2298,0,0,0,0,0,380
381,0,1,9.533020999999998,71.6087,23.39171,2935,0,0,0,1,0,381
382,0,1,6.2566510000000015,44.333299999999994,27.833743,3376,0,0,0,0,0,382
383,0,1,0.9299999999999997,49.75,14.750586,3292,0,0,0,0,0,383
384,0,1,2.2225,45.0,13.58425,3163,0,0,0,1,0,384
385,0,0,0.14665099999999853,83.125,14.917014,1301,0,0,0,1,0,385
386,0,0,-0.3624999999999998,79.625,13.375746000000001,1977,0,0,0,1,0,386
387,0,1,2.2616510000000005,91.125,7.4174359999999995,2432,0,0,0,1,0,387
388,0,1,8.0975,83.58330000000001,8.292389,4339,0,0,0,0,0,388
389,0,1,5.825849,64.375,10.791756999999999,4270,0,0,0,0,0,389
390,0,1,8.058349,76.95830000000001,4.917518600000001,4075,0,0,0,1,0,390
391,0,1,11.974999999999998,74.125,22.958689,3456,0,0,0,1,0,391
392,0,0,6.844150999999998,54.333299999999994,14.125542999999999,4023,0,0,0,0,0,392
393,0,0,5.277499999999998,31.125000000000004,16.08335,3243,0,0,0,0,0,393
394,0,1,4.650848999999999,40.0833,14.458064,3624,0,0,0,0,0,394
395,0,1,10.330000000000002,41.6667,17.541739,4509,0,0,0,0,0,395
396,0,1,14.050849,50.79169999999999,12.667489000000002,4579,0,0,0,0,0,396
397,0,1,10.760849,67.29169999999999,12.541528999999999,3761,0,0,0,1,0,397
398,0,1,6.726650999999999,52.6667,11.959232000000002,4151,0,0,0,0,0,398
399,0,0,4.415849,77.95830000000001,8.167032,2832,0,0,0,1,0,399
400,0,0,4.494150999999999,68.7917,11.791732000000001,2947,0,0,0,1,0,400
401,0,1,5.282622999999999,62.2174,10.304599999999999,3784,0,0,0,0,0,401
402,0,1,8.645849000000002,49.625,9.874393000000001,4375,0,0,0,0,0,402
403,0,1,4.063349000000002,72.2917,8.959307,2802,0,0,0,1,0,403
404,0,1,4.455,56.2083,13.000478999999999,3830,0,0,0,0,0,404
405,0,1,5.1991510000000005,54.0,7.834243,3831,0,0,0,1,0,405
406,0,0,2.5358490000000007,73.125,19.416332,2169,0,0,0,0,1,406
407,0,0,-2.0075000000000003,46.458299999999994,27.417203999999998,1529,0,0,0,0,0,407
408,0,1,2.4574999999999996,41.125,11.207961,3422,0,0,0,0,0,408
409,0,1,7.000849000000002,50.875,9.458993,3922,0,0,0,1,0,409
410,0,1,8.371651,53.125,12.167200000000001,4169,0,0,0,0,0,410
411,0,1,6.883349000000001,75.2917,6.125475000000001,3005,0,0,0,1,0,411
412,0,1,8.136651,63.4583,13.791682,4154,0,0,0,0,0,412
413,0,0,8.293349,53.4583,12.792243,4318,0,0,0,0,0,413
414,0,0,5.160000000000002,51.5833,16.958504,2689,0,0,0,1,0,414
415,1,0,5.160000000000002,50.7826,15.348560999999998,3129,0,0,0,0,0,415
416,0,1,5.5278220000000005,59.434799999999996,13.783039,3777,0,0,0,0,0,416
417,0,1,10.604150999999998,56.7917,15.709557,4773,0,0,0,0,0,417
418,0,1,13.345849000000001,55.45830000000001,12.791171,5062,0,0,0,0,0,418
419,0,1,11.1525,73.75,15.916989,3487,0,0,0,1,0,419
420,0,0,5.669151000000001,39.5833,28.250014,2732,0,0,0,0,0,420
421,0,0,5.120849,41.0,13.750342999999999,3389,0,0,0,0,0,421
422,0,1,9.233349,49.0833,17.958211,4322,0,0,0,0,0,422
423,0,1,8.880849000000001,39.5833,12.958939,4363,0,0,0,0,0,423
424,0,1,8.184356000000001,80.4783,12.000839,1834,0,0,0,1,0,424
425,0,1,14.834151000000002,61.5417,15.208129,4990,0,0,0,0,0,425
426,0,1,8.606651,65.7083,9.708568,3194,0,0,0,1,0,426
427,0,0,11.465848999999999,62.125,10.792293,4066,0,0,0,1,0,427
428,0,0,7.314150999999999,40.3333,22.416257,3423,0,0,0,0,0,428
429,0,1,3.4366509999999995,50.625,15.333486,3333,0,0,0,0,0,429
430,0,1,4.1416509999999995,45.6667,13.458625,3956,0,0,0,0,0,430
431,0,1,10.995849,51.3333,23.167193,4916,0,0,0,0,0,431
432,0,1,16.792499999999997,56.75,29.584721,5382,0,0,0,0,0,432
433,0,1,11.309151,40.708299999999994,27.7916,4569,0,0,0,1,0,433
434,0,0,5.512499999999999,35.041700000000006,15.125250000000001,4118,0,0,0,0,0,434
435,0,0,9.001732999999998,47.695699999999995,14.913329,4911,0,0,0,0,0,435
436,0,1,13.933349,48.9167,13.916771,5298,0,0,0,0,0,436
437,0,1,18.554999999999996,61.75000000000001,15.87565,5847,0,0,0,0,0,437
438,0,1,18.9075,50.708299999999994,7.709153999999999,6312,0,0,0,0,0,438
439,0,1,18.2025,57.958299999999994,10.042161,6192,0,0,0,0,0,439
440,0,1,12.484150999999997,84.20830000000001,7.583864,4378,0,0,0,1,0,440
441,0,0,16.165849,75.5833,7.417168,7836,0,0,0,1,0,441
442,0,0,14.2075,81.0,8.501161,5892,0,0,0,1,0,442
443,0,1,17.615000000000002,72.875,10.875239,6153,0,0,0,0,0,443
444,0,1,18.359151,80.7917,8.125157,6093,0,0,0,0,0,444
445,0,1,16.988349,82.125,6.0004061,6230,1,0,0,1,0,445
446,0,1,18.045848999999997,83.125,7.876653999999999,6871,1,0,0,0,0,446
447,0,1,20.278349,69.41669999999999,7.7921000000000005,8362,1,0,0,1,0,447
448,0,0,15.617499999999996,88.5417,12.916460999999998,3372,1,0,0,1,0,448
449,0,0,12.5625,88.0833,14.791924999999999,4996,1,0,0,1,0,449
450,0,1,12.954151,47.7917,25.917007,5558,1,0,0,0,0,450
451,0,1,7.196650999999999,28.999999999999996,12.541864,5102,1,0,0,0,0,451
452,0,1,14.755849000000001,48.125,19.541957,5698,1,0,0,0,0,452
453,0,1,15.225849,43.916700000000006,21.41655,6133,1,0,0,0,0,453
454,0,1,9.39,58.0833,9.250489,5459,1,0,0,1,0,454
455,0,0,11.935849000000001,73.83330000000001,16.791339,6235,1,0,0,1,0,455
456,0,0,12.014151000000002,67.625,11.541889,6041,1,0,0,1,0,456
457,0,1,12.393911,50.43479999999999,20.913313,5936,1,0,0,0,0,457
458,0,1,13.933349,39.6667,6.708911,6772,1,0,0,0,0,458
459,0,1,17.458349000000002,46.958299999999994,12.125325,6436,1,0,0,0,0,459
460,0,1,12.445,37.416700000000006,14.708443,6457,1,0,0,0,0,460
461,0,1,10.956651,37.7083,20.125996,6460,1,0,0,0,0,461
462,0,0,12.5625,25.416700000000002,18.416356999999998,6857,1,0,0,0,0,462
463,0,0,15.5,27.5833,15.583931999999999,5169,1,0,0,0,0,463
464,0,1,14.990849,31.75,23.999132,5585,1,0,0,0,0,464
465,0,1,12.993348999999998,43.5,16.708125000000003,5918,1,0,0,0,0,465
466,0,1,8.388712000000002,46.9565,19.783358,4862,1,0,0,0,0,466
467,0,1,10.682500000000001,46.625,19.458743,5409,1,0,0,0,0,467
468,0,1,12.7975,40.8333,10.416557,6398,1,0,0,0,0,468
469,0,0,15.265,50.291700000000006,12.791439,7460,1,0,0,0,0,469
470,0,0,20.513348999999998,50.79169999999999,15.083643,7132,1,0,0,0,0,470
471,1,0,23.215849,56.166700000000006,19.083543,6370,1,0,0,0,0,471
472,0,1,20.591651,39.0417,18.333143,6691,1,0,0,0,0,472
473,0,1,13.776651000000001,56.9167,11.250103999999999,4367,1,0,0,1,0,473
474,0,1,15.421650999999997,61.25000000000001,4.417256399999999,6565,1,0,0,0,0,474
475,0,1,16.753349,69.4583,10.041357,7290,1,0,0,0,0,475
476,0,0,18.79,68.2917,19.000328999999997,6624,1,0,0,0,0,476
477,0,0,10.643349,83.54169999999999,23.084582,1027,1,0,0,0,1,477
478,0,1,7.1183489999999985,76.66669999999999,20.334232,3214,1,0,0,1,0,478
479,0,1,11.426651,45.4167,16.708661,5633,1,0,0,0,0,479
480,0,1,14.403348999999999,42.7917,7.959064000000001,6196,1,0,0,0,0,480
481,0,1,15.421650999999997,75.66669999999999,11.833875,5026,1,0,0,1,0,481
482,0,1,13.502500000000001,40.0833,23.291410999999997,6233,1,0,0,0,0,482
483,0,0,9.703349000000003,48.9583,8.708325,4220,1,0,0,1,0,483
484,0,0,13.541650999999998,58.7083,7.8328359999999995,6304,1,0,0,0,0,484
485,0,1,13.815849,56.99999999999999,11.499746,5572,1,0,0,1,0,485
486,0,1,20.826651000000002,65.95830000000001,10.458432,5740,1,0,0,1,0,486
487,0,1,18.515849,79.7083,9.249885999999998,6169,1,0,0,0,0,487
488,0,1,18.320000000000004,76.83330000000001,8.957632,6421,1,0,0,1,0,488
489,0,1,21.492499999999996,73.54169999999999,10.916846,6296,1,0,0,0,0,489
490,0,0,21.218349,75.66669999999999,10.250464000000001,6883,1,0,0,1,0,490
491,0,0,18.4375,74.0,10.041892999999998,6359,1,0,0,1,0,491
492,0,1,17.2625,66.41669999999999,15.458307000000001,6273,1,0,0,1,0,492
493,0,1,19.338349,68.58330000000001,19.833942999999998,5728,1,0,0,1,0,493
494,0,1,19.025,74.4167,14.499604,4717,1,0,0,1,0,494
495,0,1,15.774151,55.2083,21.042221,6572,1,0,0,0,0,495
496,0,1,17.066650999999997,36.0417,15.874778999999998,7030,1,0,0,0,0,496
497,0,0,18.515849,48.0417,8.249910999999999,7429,1,0,0,0,0,497
498,0,0,20.7875,57.62500000000001,15.082839,6118,1,0,0,0,0,498
499,0,1,18.946651,78.95830000000001,14.250364000000001,2843,1,0,0,1,0,499
500,0,1,20.748348999999997,79.45830000000001,9.875264,5115,1,0,0,1,0,500
501,0,1,21.923348999999998,69.7917,8.208304,7424,1,0,0,0,0,501
502,0,1,19.886651,52.0,15.374825000000001,7384,1,0,0,0,0,502
503,0,1,18.515849,52.33330000000001,9.166739,7639,1,0,0,0,0,503
504,0,0,20.2,45.625,5.626325,8294,1,0,0,0,0,504
505,0,0,21.179150999999997,53.041700000000006,17.042589,7129,1,0,0,0,0,505
506,0,1,20.121651,81.125,15.624668,4359,1,0,0,1,0,506
507,0,1,20.905,76.5833,7.9171890000000005,6073,1,0,0,1,0,507
508,0,1,21.218349,77.45830000000001,6.834,5260,1,0,0,1,0,508
509,0,1,22.785,71.6667,11.584031999999999,6770,1,0,0,0,0,509
510,0,1,23.96,74.7083,9.41685,6734,1,0,0,0,0,510
511,0,0,24.5475,73.25,13.332464,6536,1,0,0,0,0,511
512,0,0,24.43,69.7083,14.416457,6591,1,0,0,0,0,512
513,1,0,25.487500000000004,67.625,13.166907,6043,1,0,0,0,0,513
514,0,1,25.957500000000003,68.4583,19.7918,5743,1,0,0,0,0,514
515,0,1,22.863349,67.0,9.000043,6855,1,0,0,1,0,515
516,0,1,23.96,49.2917,13.083693,7338,1,0,0,0,0,516
517,0,1,22.745849000000003,75.5417,15.916721,4127,1,0,0,1,0,517
518,0,0,19.416650999999998,54.9167,12.499653999999998,8120,1,0,0,0,0,518
519,0,0,20.317500000000003,49.333299999999994,12.333829,7641,1,0,0,0,0,519
520,0,1,20.082500000000003,48.7083,19.083811,6998,1,0,0,0,0,520
521,0,1,17.419151,61.3333,14.041525,7001,1,0,0,1,0,521
522,0,1,18.045848999999997,61.12499999999999,5.167375,7055,1,0,0,0,0,522
523,0,1,20.317500000000003,56.7083,10.542449999999999,7494,1,0,0,0,0,523
524,0,1,22.510849000000004,46.791700000000006,11.750661,7736,1,0,0,0,0,524
525,0,0,25.409151,43.7083,9.667229,7498,1,0,0,0,0,525
526,0,0,26.153349,53.833299999999994,8.959307,6598,1,0,0,0,0,526
527,0,1,25.879151,58.791700000000006,13.916771,6664,1,0,0,1,0,527
528,0,1,22.706650999999997,83.3333,14.374582,4972,1,0,0,1,0,528
529,0,1,22.824151,58.2083,22.999693,7421,1,0,0,0,0,529
530,0,1,22.471651,56.958299999999994,17.000111,7363,1,0,0,0,0,530
531,0,1,22.040849,58.958299999999994,11.833339,7665,1,0,0,0,0,531
532,0,0,21.688349,50.416700000000006,11.166689,7702,1,0,0,0,0,532
533,0,0,19.8475,59.875,9.708568,6978,1,0,0,0,0,533
534,0,1,18.711651,77.79169999999999,11.707982000000001,5099,1,0,0,1,0,534
535,0,1,24.351650999999997,69.0,9.917139,6825,1,0,0,0,0,535
536,0,1,28.777499999999996,59.2083,7.625403999999999,6211,1,0,0,0,0,536
537,0,1,29.874150999999998,56.7917,7.958728999999999,5905,0,1,0,0,0,537
538,0,1,28.542499999999997,57.375,12.250414000000001,5823,0,1,0,0,0,538
539,0,0,26.388348999999998,53.4583,12.041307,7458,0,1,0,0,0,539
540,0,0,26.936650999999998,47.9167,9.750174999999999,6891,0,1,0,0,0,540
541,0,1,25.644150999999994,50.416700000000006,20.125661,6779,0,1,0,0,0,541
542,0,1,21.649151,37.333299999999994,23.292014,7442,0,1,0,0,0,542
543,0,1,24.7825,36.0,18.208925,7335,0,1,0,0,0,543
544,0,1,27.210849000000003,42.25,11.50055,6879,0,1,0,0,0,544
545,0,1,31.205849,48.875,11.082939000000001,5463,0,1,0,0,0,545
546,0,0,27.955,60.12499999999999,10.791756999999999,5687,0,1,0,0,0,546
547,0,0,30.344151000000004,51.87500000000001,11.291443,5531,0,1,0,0,0,547
548,0,1,28.738349,44.7083,13.082889,6227,0,1,0,0,0,548
549,0,1,28.699151,49.2083,8.457878999999998,6660,0,1,0,0,0,549
550,1,0,29.090849,53.87499999999999,9.041649999999999,7403,0,1,0,0,0,550
551,0,1,30.8925,45.7917,12.999943,6241,0,1,0,0,0,551
552,0,1,30.931651000000002,45.0833,9.791514,6207,0,1,0,0,0,552
553,0,0,32.498349,49.2083,10.958118,4840,0,1,0,0,0,553
554,0,0,30.6575,57.375,8.417143,4672,0,1,0,0,0,554
555,0,1,25.409151,68.3333,12.125325,6569,0,1,0,1,0,555
556,0,1,25.879151,66.75,10.166379,6290,0,1,0,1,0,556
557,0,1,25.683349,63.3333,10.166110999999999,7264,0,1,0,0,0,557
558,0,1,25.644150999999994,52.9583,9.833924999999999,7446,0,1,0,0,0,558
559,0,1,26.388348999999998,48.5833,5.41695,7499,0,1,0,1,0,559
560,0,0,25.056651000000002,69.91669999999999,9.626493,6969,0,1,0,1,0,560
561,0,0,27.054150999999997,71.7917,11.166689,6031,0,1,0,0,0,561
562,0,1,27.876651000000003,64.5,11.000529,6830,0,1,0,0,0,562
563,0,1,30.461650999999996,50.583299999999994,7.666743,6786,0,1,0,0,0,563
564,0,1,29.286651,57.7083,9.208614,5713,0,1,0,0,0,564
565,0,1,28.189999999999998,60.0417,11.083743,6591,0,1,0,0,0,565
566,0,1,23.294151,84.4167,14.000789000000001,5870,0,1,0,1,0,566
567,0,0,20.004150999999997,86.5417,14.2911,4459,0,1,0,0,1,567
568,0,0,23.3725,76.25,6.292693600000001,7410,0,1,0,1,0,568
569,0,1,26.858348999999997,69.41669999999999,9.291761,6966,0,1,0,0,0,569
570,0,1,27.289150999999997,65.5,14.167418,7592,0,1,0,0,0,570
571,0,1,26.035849,45.0,11.0416,8173,0,1,0,0,0,571
572,0,1,28.503349,59.666700000000006,19.082471,6861,0,1,0,0,0,572
573,0,1,28.738349,59.458299999999994,10.250464000000001,6904,0,1,0,0,0,573
574,0,0,27.524150999999996,61.3333,10.542449999999999,6685,0,1,0,0,0,574
575,0,0,25.918349000000006,62.375,11.416532,6597,0,1,0,0,0,575
576,0,1,26.349151,66.875,10.292339,7105,0,1,0,0,0,576
577,0,1,25.526651,70.41669999999999,11.083475,7216,0,1,0,0,0,577
578,0,1,25.722500000000004,67.75,9.458993,7580,0,1,0,0,0,578
579,0,1,27.3675,65.95830000000001,8.666718,7261,0,1,0,0,0,579
580,0,1,27.994151000000002,64.25,14.458064,7175,0,1,0,1,0,580
581,0,0,29.286651,61.3333,17.249686,6824,0,1,0,0,0,581
582,0,0,28.150849,65.25,19.458206999999998,5464,0,1,0,0,0,582
583,0,1,27.3675,65.4167,8.666718,7013,0,1,0,1,0,583
584,0,1,26.584151,70.375,7.8328359999999995,7273,0,1,0,1,0,584
585,0,1,27.25,67.29169999999999,7.4169,7534,0,1,0,1,0,585
586,0,1,27.524150999999996,62.0417,10.458699999999999,7286,0,1,0,0,0,586
587,0,1,25.644150999999994,71.5833,16.000471,5786,0,1,0,1,0,587
588,0,0,24.5475,73.2917,13.834093,6299,0,1,0,1,0,588
589,0,0,24.939151000000003,53.041700000000006,8.208304,6544,0,1,0,0,0,589
590,0,1,25.879151,54.541700000000006,9.126204,6883,0,1,0,0,0,590
591,0,1,26.153349,68.6667,11.333586,6784,0,1,0,0,0,591
592,0,1,25.213349,61.9583,11.374657000000001,7347,0,1,0,0,0,592
593,0,1,25.800849,51.916700000000006,9.500332,7605,0,1,0,0,0,593
594,0,1,25.996651,57.0833,15.500718,7148,0,1,0,0,0,594
595,0,0,23.881650999999998,60.3333,11.917089,7865,0,1,0,0,0,595
596,0,0,21.884151,71.1667,5.79215,4549,0,1,0,1,0,596
597,0,1,21.884151,73.4167,8.708592999999999,6530,0,1,0,1,0,597
598,0,1,22.510849000000004,67.375,4.875643600000001,7006,0,1,0,0,0,598
599,0,1,23.3725,67.7083,4.708981100000001,7375,0,1,0,0,0,599
600,0,1,24.704151000000003,63.5833,5.667918600000001,7765,0,1,0,0,0,600
601,0,1,25.0175,61.5,4.833768600000001,7582,0,1,0,1,0,601
602,0,0,23.098349,71.2917,16.375336,6053,0,1,0,1,0,602
603,0,0,22.706650999999997,84.5833,15.333486,5255,0,1,0,1,0,603
604,0,1,25.056651000000002,73.04169999999999,8.625110999999999,6917,0,1,0,0,0,604
605,0,1,26.231651,62.0,12.791975,7040,0,1,0,0,0,605
606,0,1,24.195,55.2083,7.541653999999999,7697,0,1,0,0,0,606
607,0,1,25.213349,59.0417,5.1668189,7713,0,1,0,0,0,607
608,0,1,27.915849,58.75,11.291711,7350,0,1,0,0,0,608
609,0,0,27.406651000000004,63.8333,7.5835289999999995,6140,0,1,0,1,0,609
610,0,0,24.743349000000002,81.5,4.2927436000000005,5810,0,1,0,1,0,610
611,1,0,25.252499999999998,79.0833,10.125107,6034,0,1,0,0,0,611
612,0,1,26.114151,75.5,15.833507,6864,0,1,0,0,0,612
613,0,1,26.623348999999997,74.125,12.583136,7112,0,1,0,0,0,613
614,0,1,24.743349000000002,81.0417,9.542207,6203,0,1,0,1,0,614
615,0,1,25.056651000000002,73.625,11.500282,7504,0,1,0,0,0,615
616,0,0,22.980849000000003,79.91669999999999,18.833968000000002,5976,0,1,0,1,0,616
617,0,0,20.669999999999998,54.75,15.041232,8227,0,1,0,0,0,617
618,0,1,19.416650999999998,50.375,17.333771000000002,7525,0,1,0,0,0,618
619,0,1,19.142500000000002,52.0,6.167631399999999,7767,0,1,0,0,0,619
620,0,1,20.160849,57.7083,8.833682,7870,0,1,0,0,0,620
621,0,1,20.7875,63.708299999999994,5.542293600000001,7804,0,1,0,0,0,621
622,0,1,21.766651000000003,67.25,6.958821,8009,0,1,0,0,0,622
623,0,0,20.591651,50.1667,16.583907,8714,0,1,0,0,0,623
624,0,0,19.259999999999998,56.99999999999999,6.0422811,7333,0,1,0,0,0,624
625,0,1,19.299151000000002,73.4583,10.166714,6869,0,1,0,1,0,625
626,0,1,21.296651,87.25,23.958329,4073,0,1,0,1,0,626
627,0,1,17.9675,53.6667,14.416725,7591,0,1,0,0,0,627
628,0,1,17.693349,61.8333,7.9171890000000005,7720,0,1,0,0,0,628
629,0,1,20.160849,66.875,10.333343000000001,8167,0,1,0,0,0,629
630,0,0,22.55,64.6667,19.000061,8395,0,1,0,0,0,630
631,0,0,16.870849000000003,46.708299999999994,14.958286,7907,0,0,1,0,0,631
632,0,1,16.165849,49.2917,9.541068000000001,7436,0,0,1,0,0,632
633,0,1,17.85,56.99999999999999,15.833507,7538,0,0,1,0,0,633
634,0,1,21.845,63.083299999999994,16.3748,7733,0,0,1,0,0,634
635,0,1,22.55,69.08330000000001,9.000914000000002,7393,0,0,1,1,0,635
636,0,1,21.100849,69.0,10.999993,7415,0,0,1,1,0,636
637,0,0,17.4975,54.2917,15.249468,8555,0,0,1,0,0,637
638,0,0,16.753349,58.3333,9.042186,6889,0,0,1,0,0,638
639,0,1,16.479150999999998,64.9167,6.083881399999999,6778,0,0,1,1,0,639
640,0,1,19.769150999999997,87.16669999999999,6.9998249999999995,4639,0,0,1,0,1,640
641,0,1,22.9025,79.375,4.4585686,7572,0,0,1,1,0,641
642,0,1,22.9025,72.2917,7.875582,7328,0,0,1,1,0,642
643,0,1,20.905,62.74999999999999,7.12545,8156,0,0,1,0,0,643
644,0,0,18.045848999999997,66.41669999999999,17.957675000000002,7965,0,0,1,0,0,644
645,0,0,11.544151,70.8333,9.457854,3510,0,0,1,1,0,645
646,1,0,10.016651,70.9583,12.708492999999999,5478,0,0,1,1,0,646
647,0,1,12.993348999999998,76.16669999999999,12.7501,6392,0,0,1,1,0,647
648,0,1,16.165849,63.083299999999994,12.584007000000001,7691,0,0,1,0,0,648
649,0,1,12.445,46.3333,12.166932000000001,7570,0,0,1,0,0,649
650,0,1,12.5625,53.91669999999999,15.751164,7282,0,0,1,0,0,650
651,0,0,10.486650999999998,49.4583,9.791514,7109,0,0,1,0,0,651
652,0,0,16.518349,64.0417,18.667004,6639,0,0,1,0,0,652
653,0,1,18.398349,70.75,19.834478999999998,5875,0,0,1,1,0,653
654,0,1,14.011651,55.833299999999994,12.208807,7534,0,0,1,0,0,654
655,0,1,13.424150999999998,69.2917,6.791857,7461,0,0,1,0,0,655
656,0,1,16.557499999999997,72.8333,15.874778999999998,7509,0,0,1,1,0,656
657,0,1,18.476651,81.5,9.041917999999999,5424,0,0,1,1,0,657
658,0,0,14.755849000000001,57.2917,7.874978999999999,8090,0,0,1,0,0,658
659,0,0,13.815849,51.0,11.125618000000001,6824,0,0,1,0,0,659
660,0,1,14.912499999999998,56.833299999999994,5.459381100000001,7058,0,0,1,0,0,660
661,0,1,17.575848999999998,64.16669999999999,6.334568600000001,7466,0,0,1,0,0,661
662,0,1,19.6125,63.625,4.876206399999999,7693,0,0,1,0,0,662
663,0,1,17.85,80.0417,8.333125,7359,0,0,1,1,0,663
664,0,1,17.654151,80.7083,8.875289,7444,0,0,1,1,0,664
665,0,0,16.91,72.0,15.791364000000002,7852,0,0,1,1,0,665
666,0,0,14.442499999999999,69.4583,26.666535999999997,4459,0,0,1,1,0,666
667,0,1,12.68,88.0,23.9994,22,0,0,1,0,1,667
668,0,1,6.954554000000002,82.54549999999999,14.271603,1096,0,0,1,1,0,668
669,0,1,8.802499999999998,66.6667,11.166689,5566,0,0,1,1,0,669
670,0,1,9.194151000000002,58.166700000000006,10.542182,5986,0,0,1,1,0,670
671,0,1,8.684999999999999,52.208299999999994,17.833725,5847,0,0,1,0,0,671
672,0,0,8.136651,49.125,18.125443,5138,0,0,1,1,0,672
673,0,0,7.314150999999999,53.2917,12.000236,5107,0,0,1,0,0,673
674,0,1,7.000849000000002,49.416700000000006,15.833775000000001,5259,0,0,1,0,0,674
675,0,1,5.1991510000000005,56.7083,11.625371,5686,0,0,1,0,0,675
676,0,1,5.904151000000001,54.75,20.375236,5035,0,0,1,1,0,676
677,0,1,8.552177999999998,33.3478,23.304945,5315,0,0,1,0,0,677
678,0,1,8.998349000000001,54.0833,14.375386,5992,0,0,1,0,0,678
679,0,0,10.290848999999998,64.5417,3.8756686000000005,6536,0,0,1,0,0,679
680,0,0,11.779150999999999,65.9167,8.5425,6852,0,0,1,0,0,680
681,1,0,14.794999999999998,74.16669999999999,11.625639,6269,0,0,1,0,0,681
682,0,1,8.136651,66.29169999999999,22.917082,4094,0,0,1,1,0,682
683,0,1,5.590849,55.2083,13.374875,5495,0,0,1,0,0,683
684,0,1,7.1183489999999985,62.0417,10.250129,5445,0,0,1,1,0,684
685,0,1,8.215,52.4583,11.458675000000001,5698,0,0,1,0,0,685
686,0,0,7.275,54.541700000000006,12.041843,5629,0,0,1,0,0,686
687,0,0,8.0975,69.2917,15.250003999999999,4669,0,0,1,0,0,687
688,0,1,9.899151,62.3333,15.749489,5499,0,0,1,1,0,688
689,0,1,9.585849,68.5,5.542575,5634,0,0,1,1,0,689
690,0,1,8.606651,61.375,6.917482000000001,5146,0,0,1,0,0,690
691,1,0,7.98,58.0417,3.5423436000000006,2425,0,0,1,0,0,691
692,0,1,9.311650999999998,56.875,9.917407,3910,0,0,1,0,0,692
693,0,0,5.081650999999999,40.458299999999994,25.250357,2277,0,0,1,0,0,693
694,0,0,3.554150999999999,46.8333,10.083499999999999,2424,0,0,1,0,0,694
695,0,1,6.726650999999999,53.541700000000006,3.1255499999999996,5087,0,0,1,0,0,695
696,0,1,5.708349,78.6667,15.916654,3959,0,0,1,1,0,696
697,0,1,5.943349000000001,50.625,14.125007,5260,0,0,1,0,0,697
698,0,1,5.200890000000001,55.565200000000004,7.739974,5323,0,0,1,0,0,698
699,0,1,6.021651,64.95830000000001,3.9175436000000006,5668,0,0,1,0,0,699
700,0,0,6.021651,80.6667,4.0001814,5191,0,0,1,1,0,700
701,0,0,8.3325,82.3333,8.333393,4649,0,0,1,1,0,701
702,0,1,13.267500000000002,76.75,5.542293600000001,6234,0,0,1,0,0,702
703,0,1,14.364151,73.375,11.666643,6606,0,0,1,0,0,703
704,0,1,12.601651,48.5,21.709407,5729,0,0,1,0,0,704
705,0,1,4.024151,50.875,11.708518,5375,0,0,1,0,0,705
706,0,1,7.0791509999999995,76.4167,8.7502,5008,0,0,1,1,0,706
707,0,0,9.938349000000002,91.125,6.792393,5582,0,0,1,1,0,707
708,0,0,10.055848999999998,90.5417,10.584325,3228,0,0,1,1,0,708
709,0,1,12.484150999999997,92.5,12.750636,5170,0,0,1,1,0,709
710,0,1,8.606651,59.666700000000006,19.834478999999998,5501,0,0,1,1,0,710
